hora_sinistro,tipo_via,latitude,longitude,tp_veiculo_bicicleta,tp_veiculo_caminhao,tp_veiculo_motocicleta,tp_veiculo_nao_disponivel,tp_veiculo_onibus,tp_veiculo_outros,tp_veiculo_automovel,Chuva,Sinistro,mes,dia_semana
7,0,-22.3279191,-49.03833213,0,0,0,0,1,0,1,0,1,7,1
23,0,-22.374211069206744,-49.04880067241479,0,0,0,2,0,0,0,0,0,4,5
20,0,-22.289657486821998,-49.05354997613045,0,0,1,0,0,0,1,0,0,12,5
23,0,-22.343271793763357,-49.077069490817934,0,0,0,0,0,0,0,0,0,3,1
17,0,-22.32477211130549,-49.09874864316267,0,0,0,0,0,0,0,0,0,8,2
18,0,-22.313638711788407,-49.033667813088734,0,0,0,0,0,0,0,0,0,1,1
21,0,-22.320123447796522,-49.06846368494539,0,0,0,0,0,0,0,0,0,5,5
13,0,-22.31378597,-49.08563799,0,0,0,1,0,0,2,0,1,3,1
18,1,-22.294115858087824,-49.072381780910646,0,0,0,0,0,0,1,0,0,12,6
0,0,-22.32355806,-49.06548152,0,0,0,0,0,0,0,0,1,10,0
11,0,-22.302529,-49.036073,0,0,1,0,0,0,0,0,1,1,0
18,0,-22.315468255906673,-49.137212279476906,0,0,0,0,0,0,1,0,0,7,0
0,0,-22.320118117602714,-49.08199310163294,0,0,0,0,0,0,0,0,0,9,6
23,0,-22.320568,-49.02162,0,0,0,0,0,0,0,0,1,8,0
17,0,-22.328957072801256,-49.061191008558865,0,0,0,0,0,0,2,0,0,4,0
18,0,-22.31863848,-49.07880479,0,0,0,0,0,0,0,0,1,3,4
0,1,-22.38916755,-49.0230428,0,0,1,0,0,0,0,0,1,2,6
7,0,-22.32711980821348,-49.06231490479573,0,0,1,0,0,0,1,0,0,4,1
5,0,-22.320169767223568,-49.06848961435208,0,0,0,1,0,0,0,0,0,2,5
22,0,-22.331845348893577,-49.08625422831996,0,0,1,0,0,0,1,1,0,11,2
21,0,-22.26904276,-49.05973588,0,0,0,0,0,0,0,0,1,1,4
13,1,-22.29989627762526,-49.06566889222033,0,0,0,0,0,0,0,1,0,1,5
18,0,-22.327465928,-49.093588351,0,0,1,0,0,0,0,0,1,11,2
23,0,-22.33134525,-49.02291948,0,0,0,0,0,0,0,0,1,9,1
21,0,-22.35950182857594,-49.03894839385744,0,0,0,0,0,0,0,0,0,3,5
8,0,-22.32378377,-49.0601864,0,0,1,0,0,0,1,0,1,4,4
16,1,-22.2333616,-49.1513674,0,0,0,0,0,0,0,0,1,3,5
16,0,-22.348119386218784,-49.05450528513889,0,0,0,0,0,0,0,0,0,2,2
10,0,-22.298061381868983,-49.02442629101249,0,0,1,0,0,0,0,0,0,8,1
6,0,-22.31280627,-49.0319127,0,1,1,0,0,1,0,0,1,1,0
15,0,-22.3258331,-49.097021,0,0,1,0,0,0,0,0,1,10,6
20,0,-22.304787443011975,-49.02502960417624,0,0,0,0,0,0,0,0,0,3,4
17,0,-22.29947887378884,-49.044068524893625,0,0,0,0,0,0,0,0,0,2,3
21,0,-22.299359742827516,-49.09984411030286,0,0,0,0,0,0,1,0,0,9,5
17,0,-22.32051397,-49.04001188,0,0,0,0,0,0,0,0,1,2,3
9,1,-22.31714622049146,-49.054872815785856,0,0,0,0,0,0,0,0,0,4,0
12,0,-22.374293208943744,-49.04897586011143,0,1,1,0,0,0,1,0,0,9,2
17,0,-22.30835282,-49.09972691,0,0,0,0,0,0,0,0,1,12,4
13,0,-22.31722851041441,-49.073719580609634,0,0,0,0,1,0,1,0,0,9,2
17,0,-22.33320336,-49.03440534,0,0,1,0,0,0,0,0,1,9,0
0,0,-22.32638296,-49.11189549,0,0,0,0,0,0,0,0,1,5,4
13,0,-22.30051520773703,-49.06424831345587,0,0,1,0,0,0,1,0,0,7,0
9,0,-22.321905,-49.08073513,0,0,0,0,0,0,0,0,1,10,0
9,0,-22.301527671908698,-49.06728826630113,0,0,0,0,0,0,0,0,0,1,5
12,1,-22.2333616,-49.1513674,0,0,0,0,0,0,1,0,1,7,1
5,0,-22.299790865158236,-49.06559798786886,0,0,0,0,0,0,1,0,0,7,1
19,0,-22.28967860035161,-49.053712082632,0,0,0,0,0,0,0,0,0,4,5
9,0,-22.323464822454874,-49.057949315052845,0,0,0,0,0,0,0,0,0,6,4
12,1,-22.2937022994993,-49.07285690976654,0,0,1,0,0,0,1,0,0,2,6
19,0,-22.33677654732941,-49.062204735769235,0,0,1,0,0,0,1,0,0,8,2
13,0,-22.334939105335234,-49.034373964325844,0,0,1,0,0,0,1,0,0,5,2
23,0,-22.33687200873298,-49.06690570828342,0,0,0,0,0,0,0,0,0,1,6
22,1,-22.3411171,-49.0475313,0,0,0,0,0,0,0,0,1,9,4
14,0,-22.29699358960625,-49.08451881417205,0,0,1,0,0,0,1,0,0,2,5
15,1,-22.20419136426878,-49.184283534348516,0,0,1,0,0,0,1,0,0,8,4
6,0,-22.28253429,-49.05937754,0,0,0,0,0,0,0,0,1,5,6
8,0,-22.31750535687779,-49.049727354528464,0,0,2,0,0,0,1,0,0,4,0
14,0,-22.313477888588643,-49.079522339886324,0,0,0,0,0,0,0,0,0,11,1
12,0,-22.353609508753127,-49.050532076731955,0,0,0,0,0,0,2,0,0,11,1
15,0,-22.32810684,-49.07365069,0,0,0,0,0,0,0,0,1,4,6
16,0,-22.31196193,-49.07002824,0,0,1,0,0,0,0,0,1,4,6
11,0,-22.3465735245636,-49.06082786223742,0,0,0,0,0,0,1,0,0,11,3
7,0,-22.37422172249414,-49.048843135494046,0,0,0,0,0,0,1,0,0,5,5
18,0,-22.32024352,-49.06839941,0,0,0,0,0,0,0,0,1,7,5
10,0,-22.31841701,-49.07560424,0,0,1,1,0,0,1,0,1,10,6
8,0,-22.326538578853928,-49.08824405988187,0,0,1,0,0,0,1,0,0,7,1
11,0,-22.32584446,-49.07972027,0,0,0,0,0,0,0,0,1,4,1
23,0,-22.32341346,-49.05799756,0,0,0,0,0,0,0,0,1,8,2
6,0,-22.3423128686,-49.0598187811,0,0,0,0,0,0,0,1,1,12,1
0,0,-22.317181901352477,-49.074592004421916,0,0,0,2,0,0,0,0,0,4,3
16,0,-22.33121565,-49.02290573,0,0,1,0,0,0,1,0,1,9,6
7,0,-22.33725176,-49.0528189,0,0,1,0,0,0,1,0,1,12,3
18,0,-22.301084998927397,-49.043206165185524,0,0,0,0,0,0,0,0,0,10,5
13,0,-22.317261294763384,-49.073610534505946,0,0,1,0,0,0,0,0,0,2,2
19,0,-22.33078335857653,-49.07821799312419,0,0,1,0,0,0,0,0,0,7,6
7,0,-22.33705173,-49.05149758,0,0,1,0,0,0,1,0,1,11,3
15,0,-22.33339800934424,-49.075035536720705,0,0,0,0,0,0,0,0,0,2,1
12,0,-22.330553512346068,-49.07599522339639,0,0,0,1,0,0,0,0,0,6,4
15,0,-22.33055504714289,-49.07629787361588,0,0,1,0,0,0,1,0,0,4,4
19,0,-22.327445282764348,-49.08422481324988,0,0,1,0,0,0,1,0,0,4,4
3,0,-22.31256606805953,-49.071820821033675,0,0,0,0,0,0,0,0,0,8,5
14,0,-22.30441354,-49.09969525,0,0,1,0,0,0,1,0,1,6,5
19,0,-22.31907445097825,-49.09097664323438,0,0,1,0,0,0,0,0,0,2,2
15,0,-22.334851796210945,-49.08808270103838,0,0,0,0,0,0,0,0,0,1,2
22,0,-22.289160810550296,-49.053879395667785,0,0,0,0,0,0,0,0,0,11,6
17,0,-22.315707354952043,-49.10373569852433,0,0,0,0,0,0,0,0,0,2,5
18,0,-22.374245056035825,-49.04886713057551,0,0,0,0,0,0,0,0,0,7,0
0,1,-22.36164552,-49.0402287,0,0,1,1,0,0,0,0,1,4,4
15,0,-22.353001012016403,-49.06475885352856,0,0,0,0,0,0,1,0,0,6,5
18,0,-22.3175,-49.0497,0,0,0,1,0,0,0,1,1,6,3
16,0,-22.340603221100864,-49.02374008889148,0,0,1,0,0,0,0,0,0,8,3
22,0,-22.312085501262782,-49.07014446525167,0,0,1,0,0,0,0,0,0,7,3
15,0,-22.27722221665897,-49.06604106048783,0,0,1,0,0,0,0,0,0,2,5
15,0,-22.34055409611721,-49.023650704787535,0,0,0,0,0,0,0,0,0,9,5
19,0,-22.293158486113057,-49.0475098190352,0,0,0,0,0,0,0,0,0,4,4
12,0,-22.31035728,-49.09184853,0,0,0,0,0,0,0,0,1,11,5
0,0,-22.319502896427743,-49.07519235584048,0,0,1,0,0,0,1,0,0,12,6
14,0,-22.3258962,-49.07970414,0,0,1,0,0,0,0,0,1,7,2
5,0,-22.32193415,-49.11446389,0,0,0,0,0,0,0,0,1,1,6
14,0,-22.30958031866258,-49.020178014913185,0,0,0,0,0,0,0,0,0,10,5
17,0,-22.35268814,-49.03434162,1,0,0,0,0,0,1,0,1,5,5
9,0,-22.341802437629376,-49.07475838042259,0,0,1,0,0,0,1,0,0,2,0
13,0,-22.331656342941564,-49.08666673789842,0,0,1,0,0,0,1,0,0,9,0
22,0,-22.32224899,-49.06904618,0,0,0,0,0,0,0,0,1,3,1
12,0,-22.34809412,-49.061876,0,0,0,0,0,0,0,0,1,1,5
9,0,-22.302990960487435,-49.07155820291097,0,0,1,0,0,0,1,0,0,10,5
18,0,-22.32013742239855,-49.068422100656434,0,0,1,0,0,0,1,0,0,4,5
0,0,-22.30109973325787,-49.042963137162964,0,0,1,0,0,0,1,0,0,2,6
14,0,-22.33127169496778,-49.022966553675545,0,0,0,0,0,0,1,0,0,9,0
15,0,-22.333644975392154,-49.07653417576831,0,0,1,0,0,0,1,0,0,8,2
22,0,-22.328076566800377,-49.08143133872493,0,0,0,0,0,0,0,0,0,11,6
10,0,-22.37428439,-49.04888508,0,0,0,0,0,0,0,0,1,10,6
16,0,-22.27222067,-49.07576523,0,0,1,0,0,0,1,0,1,7,2
9,0,-22.35337984,-49.04992622,0,0,0,0,0,0,2,0,1,6,3
18,0,-22.328004124888494,-49.09505235768465,0,0,0,0,0,0,2,0,0,4,2
14,1,-22.31777847436251,-48.99799851370173,0,0,1,0,0,0,0,0,0,1,4
18,0,-22.276314467099326,-49.06568063056612,0,0,0,0,0,0,0,0,0,4,1
19,1,-22.3589448,-49.0423456,0,0,0,0,0,0,1,0,1,9,5
22,0,-22.342211175410423,-49.09376720252278,0,0,2,0,0,0,0,0,0,12,6
17,0,-22.320170655218703,-49.07729358976113,0,0,0,0,0,0,0,0,0,1,4
15,0,-22.31645218,-49.12425886,0,0,0,1,0,0,0,0,1,4,1
15,0,-22.331099492108002,-49.06638182598223,0,0,0,0,0,0,0,0,0,5,1
8,1,-22.33993207432562,-49.04753446179348,0,0,1,0,0,0,0,0,0,9,6
17,0,-22.327903650192944,-49.11021169041632,0,0,0,0,0,0,0,0,0,8,2
23,1,-22.35024407,-49.04477401,0,0,0,0,0,0,0,0,1,3,5
8,0,-22.32881173,-49.02697632,0,0,0,0,0,0,0,0,1,3,0
18,0,-22.3252562236729,-49.088732824733555,0,0,1,0,0,0,1,0,0,2,3
10,0,-22.33865266228364,-49.106204615121726,0,0,1,0,0,0,1,0,0,7,3
20,0,-22.336430095769582,-49.059655367977555,0,0,0,0,0,0,0,0,0,7,6
5,1,-22.329005,-49.17723613,0,0,0,0,0,0,1,0,1,11,5
20,0,-22.31679622314973,-49.10745427620789,0,0,1,0,0,0,0,0,0,5,2
14,0,-22.327127434612542,-49.061953618240516,0,0,1,0,0,0,2,0,0,5,1
22,0,-22.32619012949564,-49.07000221853446,0,0,0,0,0,0,0,0,0,11,2
19,0,-22.333917843494632,-49.11119847014813,0,0,0,0,0,0,0,1,0,2,2
13,0,-22.32806191,-49.06538536,0,0,1,0,0,0,1,0,1,1,3
18,0,-22.308042318420668,-49.090478097794346,0,0,0,0,0,0,0,1,0,12,5
11,0,-22.31194801,-49.07190322,0,0,1,1,0,0,1,1,1,6,3
14,0,-22.330828,-49.078064,0,0,0,0,0,0,0,0,1,12,5
0,0,-22.3403325587,-49.0920704341,0,0,0,2,0,0,0,0,1,11,6
14,0,-22.31722602598462,-49.08124248448053,0,0,1,0,0,0,0,1,0,4,1
13,0,-22.269710151104146,-49.072597371478416,0,0,0,0,0,0,0,0,0,2,2
13,0,-22.318064947917005,-49.087016298534245,0,0,0,0,0,0,2,0,0,11,2
6,0,-22.31861716682181,-49.06883973849376,0,0,0,0,1,0,1,0,0,2,3
17,0,-22.37436574830834,-49.0489000528606,0,1,0,0,0,0,0,0,0,8,1
2,0,-22.319785153173132,-49.07814905719018,0,0,0,0,0,0,0,0,0,11,6
19,0,-22.315652970037938,-49.1326131998953,0,0,1,0,0,0,1,1,0,11,2
17,0,-22.33614598,-49.09098754,0,0,0,0,0,0,2,0,1,5,3
8,0,-22.31652798232408,-49.07283582619721,0,0,0,0,0,0,0,0,0,8,1
11,0,-22.30370584,-49.11177046,0,0,0,0,0,0,0,0,1,8,4
0,0,-22.32697455644576,-49.0950745222904,0,0,0,1,0,0,0,0,0,6,0
18,0,-22.32579991621768,-49.07979023009105,0,0,1,0,0,0,0,0,0,6,2
11,0,-22.299919644402156,-49.06574378607371,0,0,0,0,0,0,1,0,0,5,4
7,1,-22.357809077841143,-49.04207204782199,0,0,1,0,0,0,1,0,0,6,4
16,1,-22.361444258261596,-49.0399732775561,0,0,0,2,0,0,0,0,0,6,4
15,0,-22.32701519,-49.06236741,0,0,0,0,0,0,0,0,1,1,2
16,0,-22.3258962,-49.07970414,0,0,0,0,0,0,0,0,1,8,4
19,1,-22.384811756555457,-49.07038379045113,0,0,0,0,0,0,1,0,0,5,6
13,0,-22.34225942,-49.09369608,0,0,0,0,0,0,1,0,1,8,0
23,1,-22.384855805516505,-49.070460080003286,0,0,0,0,0,0,0,0,0,2,4
8,0,-22.342287870480813,-49.0937115724999,0,0,1,1,0,0,1,0,0,4,5
6,0,-22.31205510395591,-49.07023799820771,0,0,0,0,0,0,0,0,0,1,2
9,0,-22.325130744992276,-49.052564603381946,0,0,0,0,0,0,2,0,0,7,0
19,0,-22.32025845,-49.0683869,0,0,0,0,0,0,0,0,1,4,4
16,0,-22.27226796000058,-49.075817751233714,0,0,1,0,0,0,1,0,0,7,2
19,0,-22.339236748187503,-49.049962375844025,0,0,0,0,0,0,0,0,0,11,1
15,0,-22.321684516243977,-49.067059040565695,0,0,2,0,0,0,0,0,0,5,5
9,0,-22.32912427550849,-49.08421898708922,0,1,1,0,0,0,0,0,0,7,1
20,0,-22.32031816,-49.06833689,0,0,0,0,0,0,0,0,1,3,5
14,0,-22.34634771,-49.0948237,0,0,1,0,0,1,0,0,1,10,4
16,0,-22.348102003883806,-49.06389944260446,0,0,0,0,0,0,0,0,0,6,5
20,0,-22.33207613,-49.05685258,0,0,1,0,0,0,1,0,1,6,3
7,0,-22.32273144777355,-49.095082298974496,0,0,0,0,0,0,0,0,0,3,2
15,0,-22.321997339114777,-49.072281431608516,0,0,0,0,0,0,0,0,0,9,4
10,0,-22.32434672,-49.07375581,0,0,0,0,0,0,2,0,1,12,1
22,0,-22.33589626,-49.0651148,0,0,0,0,0,0,0,1,1,8,5
20,0,-22.328036943591915,-49.08149063191487,0,0,0,0,0,0,0,0,0,1,1
20,0,-22.317897461023623,-49.02180392855769,0,0,0,0,0,0,0,0,0,2,4
23,0,-22.31544078,-49.13716185,0,0,0,0,0,0,1,0,1,2,3
0,0,-22.289867703692252,-49.05321819043697,0,0,0,0,0,0,2,0,0,10,6
15,0,-22.32698495,-49.08081876,0,0,1,0,0,0,1,0,1,5,0
7,0,-22.32034801,-49.06831188,0,0,1,0,0,0,0,0,1,10,3
7,0,-22.31720722,-49.07045465,0,0,0,0,0,0,3,0,1,8,3
1,0,-22.28968015537153,-49.05346329584444,0,0,0,0,0,0,0,0,0,4,0
7,0,-22.34535305,-49.07816247,0,0,1,0,0,0,0,0,1,3,0
19,0,-22.32112569,-49.05532561,0,0,0,0,0,0,0,0,1,4,3
14,1,-22.3563402,-49.035627,0,1,0,0,0,1,0,0,1,10,5
8,0,-22.330724824377754,-49.076205788834834,0,0,0,0,0,0,0,0,0,9,3
7,0,-22.342234301089974,-49.093670306310194,0,1,0,0,0,0,1,0,0,8,6
21,0,-22.329132656652593,-49.08171530397582,0,0,0,0,0,0,0,0,0,5,5
10,1,-22.293549825142964,-49.07163266453463,0,0,1,0,0,0,0,0,0,7,4
9,0,-22.34982461946859,-49.06108893968983,0,0,2,0,0,0,1,0,0,5,0
8,0,-22.28977101,-49.05344143,0,0,1,0,0,0,1,0,1,6,4
4,0,-22.32484664,-49.0988423,0,0,1,0,0,0,0,0,1,4,6
14,0,-22.340595755270392,-49.08487372841095,0,0,1,0,0,0,1,0,0,10,1
17,0,-22.306978,-49.015495,0,0,0,0,0,0,0,0,1,7,5
19,0,-22.323932424293833,-49.078912720418444,0,0,0,0,0,0,1,0,0,12,0
7,0,-22.32002547,-49.06856044,0,0,0,0,0,0,0,0,1,3,3
17,0,-22.33681215,-49.06694991,0,0,0,2,0,0,0,0,1,2,0
0,1,-22.31778413924736,-49.05502876948514,0,0,0,0,0,0,0,0,0,12,2
23,0,-22.313201726085598,-49.034167400245664,0,0,0,1,0,0,0,0,0,2,2
6,0,-22.29921191,-49.09744948,0,0,0,0,0,0,0,0,1,9,2
14,0,-22.320188548386618,-49.06840448923738,0,0,0,0,0,0,0,0,0,2,6
10,0,-22.332701070655464,-49.08657776350049,0,0,0,0,0,0,0,0,0,11,5
17,0,-22.28972935432371,-49.053360728863254,0,0,0,0,0,0,0,0,0,2,6
17,0,-22.35497174589483,-49.095372489232375,0,1,0,0,0,0,1,0,0,5,6
7,0,-22.31338819770457,-49.044204082868035,0,0,1,0,0,0,1,0,0,8,3
8,0,-22.31006635326109,-49.023048479368,0,0,0,0,0,0,0,0,0,7,3
16,0,-22.30049794,-49.08976002,0,0,1,0,0,0,0,0,1,4,2
17,0,-22.319086862308367,-49.119966279741284,0,0,1,1,0,0,0,0,0,10,1
5,1,-22.204105,-49.1842876,0,0,0,0,0,0,1,0,1,6,6
9,0,-22.318592028982803,-49.06897657978206,0,0,1,0,0,0,1,0,0,3,3
9,0,-22.28181396,-49.08674314,0,0,0,0,0,0,0,0,1,12,2
15,0,-22.32278034136862,-49.06596333353594,0,0,0,0,0,0,0,0,0,4,3
1,0,-22.34703993576669,-49.09776890222656,0,0,0,0,0,0,0,0,0,12,0
15,1,-22.28190141033973,-49.08675700728816,0,0,0,0,0,0,1,1,0,3,5
15,0,-22.338164701571667,-49.05327376585732,0,0,2,0,0,0,0,0,0,3,5
23,0,-22.330828,-49.078064,0,0,0,0,0,0,0,0,1,6,4
6,0,-22.35523091,-49.10308259,0,0,0,0,0,0,0,0,1,6,3
22,0,-22.28237375,-49.0839514,0,0,1,0,0,0,1,0,1,11,4
23,0,-22.3346945,-49.08135306,0,0,0,0,0,0,0,0,1,6,6
13,0,-22.31008066,-48.99423696,0,0,0,0,0,0,0,0,1,8,6
20,0,-22.296049090480757,-49.035904034662366,0,0,0,0,0,0,1,0,0,1,0
0,0,-22.31116254249776,-49.06294687041343,0,0,0,0,0,0,0,0,0,4,3
16,0,-22.32335885121196,-49.057904388492936,0,0,0,0,0,0,0,0,0,5,0
12,0,-22.343359777145036,-49.06212081038678,0,0,0,0,0,0,2,0,0,6,1
13,0,-22.32434421602359,-49.06484563452711,0,0,0,0,0,0,0,0,0,1,2
13,0,-22.296981564804085,-49.07111152286681,0,0,1,0,0,0,0,0,0,3,3
9,0,-22.33135611603362,-49.022831261587115,0,0,1,0,0,0,1,0,0,7,2
22,0,-22.33331038831144,-49.09346221965236,0,0,0,0,0,0,0,0,0,11,5
21,0,-22.329789196752856,-49.11789100217139,0,0,0,0,0,0,0,0,0,10,4
0,0,-22.2896405259,-49.0536873598,0,0,0,0,0,0,0,0,1,12,2
7,0,-22.3405224,-49.0573328,0,0,0,0,0,0,2,0,1,10,2
8,0,-22.309364179663177,-49.07352911760381,0,0,0,0,0,0,0,0,0,5,1
21,0,-22.32335393474875,-49.07835835606804,0,0,0,0,0,0,0,0,0,7,6
8,0,-22.328941989240207,-49.06856552844077,0,0,0,0,1,0,0,0,0,1,1
8,0,-22.335283408817805,-49.09785228659649,1,0,1,0,0,0,0,0,0,8,5
19,1,-22.3504703,-49.0448488,0,0,1,0,0,0,0,1,1,7,1
6,0,-22.338426218597085,-49.05838409951156,0,0,0,0,0,0,1,0,0,8,5
18,1,-22.297385910162372,-49.10973775430705,0,0,0,0,0,0,1,0,0,2,3
18,0,-22.303916803843364,-49.08195642271052,0,0,0,0,0,0,0,0,0,1,0
20,0,-22.320221361483775,-49.06847406073981,0,0,0,0,0,0,0,0,0,2,0
11,0,-22.281279182239075,-49.08473690709266,0,0,1,0,0,0,1,0,0,1,4
21,0,-22.322575131338485,-49.069868792173956,0,0,0,0,0,0,2,0,0,10,0
6,1,-22.2898006,-49.0772275,0,1,1,0,0,0,0,0,1,6,0
10,1,-22.239720451349097,-49.13960230313706,0,0,1,0,0,0,1,0,0,11,4
20,0,-22.32874055,-49.02257288,0,0,0,0,0,0,0,0,1,3,3
14,0,-22.31464816144646,-49.06560916808559,0,0,1,0,0,0,1,0,0,1,2
19,0,-22.32508107,-49.05064079,0,0,0,0,0,0,0,0,1,10,6
23,0,-22.310561755451175,-49.12283204042984,0,0,0,0,0,0,0,0,0,6,1
6,0,-22.32028862,-49.07731568,0,0,0,0,0,0,0,0,1,4,5
19,0,-22.336804469867023,-49.06684939035139,0,0,0,1,0,0,0,0,0,3,2
22,0,-22.32840778,-49.04540737,0,0,0,0,0,0,3,0,1,7,6
19,0,-22.320814864940246,-49.06907677286498,0,0,0,1,0,0,0,0,0,6,5
13,0,-22.33498246,-49.03447211,0,0,1,0,0,0,1,0,1,5,2
15,0,-22.327472256507967,-49.0599938575964,0,0,0,0,0,0,2,0,0,12,4
11,0,-22.3049950421,-49.0869104232,0,0,0,0,0,0,0,0,1,11,5
19,0,-22.320096987373518,-49.07728133937125,0,0,1,0,0,0,2,0,0,11,3
8,0,-22.32351942,-49.03154469,0,0,0,0,0,0,2,0,1,6,3
9,0,-22.318592028982803,-49.06897657978206,0,0,1,0,0,0,1,0,0,3,3
18,1,-22.331769435487566,-49.0500591211801,0,0,0,0,0,0,3,0,0,3,2
17,0,-22.37130048188335,-49.06091516744502,0,0,0,0,0,0,0,0,0,5,3
5,1,-22.374293591055384,-49.048915609596634,0,1,1,0,0,0,0,0,0,10,0
9,0,-22.318164521121727,-49.01718989555034,0,0,0,0,0,0,0,0,0,5,6
8,0,-22.309077647141567,-49.087540792315814,0,0,0,0,0,0,0,0,0,10,5
23,0,-22.299381279134277,-49.02835600629707,0,0,0,0,0,0,0,0,0,5,4
20,0,-22.33890060749633,-49.04527528071815,0,0,0,0,0,0,0,0,0,7,1
8,1,-22.29736193017473,-49.109828496519654,0,0,0,0,0,0,0,0,0,6,5
9,0,-22.336935563676175,-49.05390603446302,0,0,1,0,0,0,1,0,0,11,2
15,0,-22.329105340581602,-49.06538397120177,0,0,1,0,0,0,1,0,0,2,4
8,0,-22.327208427799,-49.05182625843034,0,0,0,0,0,0,0,0,0,1,5
18,0,-22.303916803843364,-49.08195642271052,0,0,0,0,0,0,0,0,0,1,0
23,0,-22.310023620236702,-49.10884498346394,0,0,0,0,0,0,0,0,0,12,5
12,0,-22.30988251063271,-49.021904019077034,0,0,0,1,0,0,0,0,0,1,6
8,0,-22.330903184473385,-49.078089172000034,0,0,0,0,0,0,0,0,0,10,2
22,1,-22.28181396,-49.08674314,0,0,0,0,0,0,1,0,1,2,5
0,0,-22.343264627007425,-49.07702221628139,0,0,0,0,0,0,0,0,0,9,6
18,0,-22.302528,-49.03607,0,0,0,0,0,0,0,0,1,10,6
18,1,-22.35024483563322,-49.04481678971268,0,0,0,0,0,0,0,0,0,6,2
13,1,-22.294125237940268,-49.07224459825395,0,0,0,0,0,0,0,0,0,10,6
13,0,-22.316045219103085,-49.073860429872475,0,0,0,0,0,0,1,0,0,3,4
16,0,-22.3258962,-49.07970414,0,0,1,0,0,0,0,0,1,7,2
10,0,-22.321964251142347,-49.11454278265588,0,0,0,0,0,0,0,0,0,2,1
15,0,-22.33136376,-49.02292144,0,0,1,0,0,0,1,0,1,6,3
17,0,-22.3258962,-49.07970414,0,0,0,0,0,0,0,0,1,2,4
6,0,-22.32589669267262,-49.079635531243824,0,0,0,0,0,0,0,0,0,2,2
4,0,-22.320058421309003,-49.06863527987552,0,0,0,0,0,0,0,0,0,10,4
8,0,-22.33523339569229,-49.09786738852488,0,0,0,0,0,0,0,0,0,8,5
19,0,-22.305834329495376,-49.05055849799187,0,0,1,0,0,0,1,0,0,2,3
15,0,-22.34055409611721,-49.023650704787535,0,0,0,0,0,0,0,0,0,9,5
12,0,-22.341393006729362,-49.057612990138225,0,0,0,0,0,0,2,0,0,2,3
23,1,-22.23345728169322,-49.15133314476979,0,0,1,0,0,0,0,0,0,6,3
21,0,-22.27712431,-49.06261548,0,0,0,0,0,0,0,1,1,12,1
23,0,-22.331163633723982,-49.11356186892947,0,0,0,0,0,0,0,0,0,11,5
11,0,-22.316461435053824,-49.072801147172655,1,0,0,0,0,1,0,0,0,12,0
8,0,-22.34882262160649,-49.0640945998027,0,0,1,0,0,0,1,0,0,9,1
18,0,-22.33075551221087,-49.075940092543284,0,0,0,0,0,0,0,0,0,5,0
16,0,-22.32064343342314,-49.04072154428438,1,0,0,0,0,0,1,0,0,1,0
21,0,-22.39070823,-49.07473023,0,0,0,0,0,0,1,0,1,2,6
7,0,-22.34150581517318,-49.05760467548978,0,0,0,0,0,0,0,0,0,12,4
9,0,-22.34184353,-49.07479733,0,0,1,0,0,0,1,0,1,2,0
11,0,-22.32591576175802,-49.07962855162947,0,0,0,0,0,0,0,0,0,3,4
11,0,-22.324246789810978,-49.07682164593805,0,0,0,1,0,0,0,0,0,3,2
19,0,-22.30407382445189,-49.0710391434807,0,0,0,0,0,0,0,0,0,9,0
20,0,-22.324037640011362,-49.086962179882974,0,0,2,0,0,0,0,0,0,3,2
3,1,-22.36615441,-49.03840817,0,0,2,0,0,0,0,0,1,9,6
3,0,-22.304387994504413,-49.0508038634564,0,0,1,0,0,0,0,0,0,12,5
22,0,-22.339733054792504,-49.059960924546154,0,0,0,0,0,0,0,0,0,10,6
18,0,-22.371341873605417,-49.06094267171005,1,0,0,0,0,0,1,0,0,2,3
20,0,-22.2679116,-49.0743423,0,0,0,0,0,0,0,0,1,10,6
18,0,-22.327906606234368,-49.10870798633931,0,0,0,0,0,0,0,0,0,10,5
14,1,-22.32034249,-48.97658615,0,0,0,0,0,0,0,0,1,8,2
19,0,-22.326678620703703,-49.021487156296395,0,0,1,0,0,0,1,0,0,3,4
18,0,-22.33070353,-49.07616167,0,0,1,0,0,0,1,0,1,4,0
9,0,-22.3511396,-49.0312325,0,0,0,0,0,1,1,0,1,3,5
9,0,-22.346254955035576,-49.06112006031474,0,0,0,0,0,1,1,0,0,1,0
11,0,-22.28974305,-49.05349413,0,0,0,0,0,0,0,0,1,5,5
22,0,-22.328796557565134,-49.09205949125123,0,0,0,0,0,0,0,0,0,9,1
7,0,-22.32016451285833,-49.07722284220697,0,0,2,0,0,0,0,0,0,7,0
19,0,-22.35813250366736,-49.036871730027215,0,0,0,0,0,0,0,0,0,6,4
2,0,-22.31276474012371,-49.109763365867764,0,0,0,0,0,0,0,0,0,6,2
15,0,-22.32006271366541,-49.08877447525497,0,0,0,0,0,0,0,0,0,1,2
20,0,-22.317496698681254,-49.07050673913693,0,0,0,0,1,0,0,0,0,7,6
13,0,-22.321619446790557,-49.076579956015955,0,0,1,0,0,0,1,0,0,2,5
15,0,-22.314117608804253,-49.069111551562486,0,0,1,0,0,0,1,0,0,3,4
19,1,-22.281741954837617,-49.086819930892084,0,0,1,0,0,0,0,0,0,8,2
